"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"1563","hsa-miR-5010-5p",3.53004572064264,-2.23600189569816,0.900330252624024,32.9388517140082,3.87012506594362e-06,7.58812257426367e-06,4.18425698447153,3.0960288511362,0,0,0,0,0.81674860614323,0,0,0.971340820057002,3.30022229644841,2.84155887170065,7.32540934310622,3.94970074762056,12.415312958617,5.42314260614656,10.4371887026226,8.77991218349773
"1564","hsa-miR-5011-3p",0.288599551159926,0.0579320331949317,0.683158680682399,1.33917429792454,0.930849521401633,NA,0,1.5480144255681,2.74019272992403,0,0.906584765386535,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565","hsa-miR-5011-5p",0.352269017611078,0.363278167658769,0.684116033821283,1.51167163268724,0.911718993742577,NA,0,3.0960288511362,0,0,0.906584765386535,2.33822870047667,0,0,0,0,0,0,0,0,0,0,0,0
"1566","hsa-miR-502-3p",573.906408149238,0.780170138801605,0.187859455450358,642.483493231321,1.33389043747181e-136,1.48514408529228e-135,123.43558104191,117.649096343175,65.7646255181767,183.982355211293,187.663046435013,180.043609936704,404.290560040899,423.039909124473,375.218347193757,729.476955862808,550.587086457477,653.55854049115,1195.87307526209,1145.41321680996,1096.36763665325,884.876101902914,1115.32958163858,897.746020762643
"1567","hsa-miR-502-5p",28.3282591303524,0.403681792937273,0.542228936544671,112.175971367316,1.42078342367604e-22,4.48535931474437e-22,12.5527709534146,0,2.74019272992403,8.05762139611503,8.15926288847881,7.01468610143002,25.3192067904401,20.1447575773558,13.7947921762411,61.1944716635911,55.553741990215,51.1480596906117,62.2659794164028,39.4970074762056,43.9311073920292,33.4427127379038,33.6309413751171,31.4613519908669
"1568","hsa-miR-503-3p",4.12999465147471,-1.3703569626268,0.85190418156423,28.375050728896,3.07412734645255e-05,5.74728156075912e-05,8.36851396894307,1.5480144255681,0,0,0,2.33822870047667,0,0,0,10.684749020627,7.1504816423049,11.9345472611427,10.9881140146593,2.36982044857234,9.55024073739766,2.71157130307328,3.76898480928037,2.92663739449924
"1569","hsa-miR-503-5p",566.717032456312,1.55620736158692,0.188250512248101,313.744156513974,1.10955889262621e-65,6.62019109619563e-65,184.107307316747,171.829601238059,252.097731153011,752.044663637403,563.895724070425,481.675112298195,213.171386203383,210.081043306711,212.439799514112,446.816777226221,364.67456375755,441.578248662281,1277.36825420415,1216.50783026713,1098.27768480073,700.489253293931,901.947057051633,711.904546211941
"1570","hsa-miR-504-3p",10.9921649312247,-1.7646768541287,0.691571709686514,43.8877475633375,2.44098827564071e-08,5.23909187560064e-08,0,12.3841154045448,10.9607709196961,2.68587379870501,1.81316953077307,1.16911435023834,3.26699442457292,7.19455627762709,4.13843765287232,10.684749020627,7.1504816423049,9.66130016378221,10.9881140146593,24.4881446352475,15.2803851798362,28.0195701317572,17.9751583211833,29.9980332936172
"1571","hsa-miR-504-5p",8833.4003388679,-1.79611023952938,0.148725260112659,758.198388571305,1.2750352096216e-161,1.76663211822015e-160,10046.4010197162,7667.31544983879,10029.1053915219,2873.88496461436,2293.65945642793,2746.24960870985,2769.59452343169,2178.51164086548,2989.33146459144,5218.04288534621,4496.55287891096,4652.76849652264,7367.53044682908,7560.51717109528,8727.00998583398,27366.0814477166,27178.4393816291,22840.2098860207
"1572","hsa-miR-5047",0.383241448365864,0.407178545374179,0.75307465370499,1.50053761877088,0.91300776513952,NA,2.09212849223577,0,0,1.3429368993525,1.81316953077307,0,0,0,0,0,1.65011114822421,0,0,0,0,0,0,0
