"","ensembl_gene_id_version","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"14","hsa-let-7i-5p",11809.5544737246,-0.201493171186871,0.197959867310917,2444.91005695669,0,0,564.874692903657,481.432486351678,780.954928028348,605.66454160798,488.649188543342,499.21182755177,317.715207789716,387.067127736337,342.110845970778,1022.82188352002,892.160094139888,1080.36068302059,7702.66792427619,5978.26705159848,8935.20523390925,65538.6783952812,68870.9493418886,48083.1890729253
"15","hsa-miR-1-3p",112.802216295532,1.40180025558604,0.239191424495031,199.993696283081,2.84945688332095e-41,1.2004299775342e-40,64.8559832593088,66.5646202994282,68.5048182481007,173.238860016473,186.756461669626,176.536266885989,61.2561454607422,56.1175389654913,55.1791687049642,57.3091083833631,57.7538901878473,60.8093598543939,79.6638266062801,47.3964089714467,79.2669981204005,286.522701024743,267.597921458906,185.109815202077
"16","hsa-miR-100-5p",23801.0538874268,1.08376376603977,0.179465666706938,1307.54745379722,1.47971828951563e-280,3.92597597239572e-279,2037.73315143764,1695.07579599707,2655.24675529638,5307.2866262411,4464.0233847633,3967.97410470891,1385.20563601892,1287.82557369525,1720.21058437726,26378.702650288,27399.5455792136,29634.6174729661,49056.4350184466,46822.1224827427,55272.0182676889,51277.6210553178,69243.2090722821,48814.1167622015
"17","hsa-miR-101-2-5p",2.70130614152886,-0.732528015459314,0.747246375166442,43.479271538986,2.95423977395658e-08,6.28658190806119e-08,14.6448994456504,12.3841154045448,5.48038545984806,5.37174759741002,4.53292382693267,2.33822870047667,1.63349721228646,0,1.37947921762411,0,0,0.56831177434013,0,0,0,0,0.289921908406182,0
"18","hsa-miR-101-3p",136.32451527401,1.56533173110569,0.250816741648755,211.619648340015,9.26130237275865e-44,4.0522259855544e-43,123.43558104191,106.812995364199,164.411563795442,460.627356477909,395.270957708529,313.322645863874,103.72707298019,84.8957640759996,131.05052567429,51.4810634630211,56.6538160890311,48.3065008189111,44.8681322265256,77.414134653363,42.0210592445497,89.4818530014183,95.6742297740401,64.3860226789833
"19","hsa-miR-10394-3p",6.88882268108695,-2.82849745326302,0.777011388323175,22.0164794164657,0.000519834910979534,0.00090409223708714,10.4606424611788,7.74007212784049,13.7009636496201,1.3429368993525,0.906584765386535,0,5.71724024300261,8.6334675331525,4.13843765287232,3.88536328022801,4.95033344467262,3.97818242038091,7.32540934310622,9.47928179428935,18.1454574010555,13.5578565153664,6.37828198493601,3.65829674312405
"20","hsa-miR-10395-3p",209.825746777207,0.611832217729616,0.295375232891093,19.3370490939761,0.00166311880596531,0.00276890407348296,198.752206762398,148.609384854537,260.318309342783,468.684977874024,232.085699938953,232.653755697429,210.721140384953,289.221162360609,263.480530566204,148.615145468721,176.011855810582,161.968855686937,137.351425183242,157.198089755298,255.946451762257,184.386848608983,134.523765500469,116.333836431345
"21","hsa-miR-10395-5p",123.909909833416,-0.155960062880871,0.180658038156105,45.7876275323676,1.00326686963628e-08,2.18337484543882e-08,140.172608979796,143.965341577833,183.59291290491,139.66543753266,135.98771480798,137.955493328124,77.5911175836068,71.9455627762708,63.4560440107089,105.876149386213,124.308373166224,113.662354868026,152.917920037342,131.130064821003,169.039261051938,99.424281112687,108.720715652318,130.967023403841
"22","hsa-miR-10397-5p",11.0228907697744,1.90589518754986,0.571142978255081,18.9252780912854,0.00198471424225435,0.00329114183522762,6.2763854767073,3.0960288511362,2.74019272992403,18.8011165909351,19.9448648385038,21.0440583042901,10.617731879862,10.0723787886779,5.51791687049642,12.627430660741,4.40029639526455,2.84155887170065,15.5664948541007,11.8491022428617,9.55024073739766,16.2694278184397,17.6852364127771,9.51157153212254
"23","hsa-miR-103a-2-5p",4.17557147136347,-2.42860388032661,0.897633964054154,19.3785674890019,0.0016336864907034,0.00272353884212184,0,4.64404327670429,2.74019272992403,0,0,0,2.45024581842969,4.31673376657625,6.89739608812053,8.74206738051302,8.25055574112104,5.11480596906117,6.40973317521794,3.15976059809645,4.77512036869883,9.9424281112687,4.05890671768655,3.65829674312405
"24","hsa-miR-103a-3p",309.398404537446,-0.0968136376180044,0.15204943821525,114.200708492505,5.30043094525364e-23,1.68613198692125e-22,451.899754322926,356.043317880663,443.911222247693,417.653375698629,397.990712004689,346.057847670548,338.95067154944,312.243742449015,353.146679711771,174.84134761026,167.211263020053,160.263920363917,195.039023760203,219.603361567703,205.33017585405,350.696555197478,398.062780241688,280.225530523302
"25","hsa-miR-10522-5p",9.38251277684672,-1.08794314545351,0.773194397540769,46.6859750198232,6.58362627982319e-09,1.45049151430027e-08,0,1.5480144255681,10.9607709196961,1.3429368993525,1.81316953077307,1.16911435023834,0,7.19455627762709,0,38.8536328022801,16.5011114822421,26.142341619646,12.8194663504359,11.8491022428617,10.5052648111374,10.8462852122931,7.82789152696692,9.51157153212254
